WOJ,WOJEWÓDZTWO,IMIĘ_DRUGIE,PŁEĆ,LICZBA_WYSTĄPIEŃ
12,MAŁOPOLSKIE,NINA,KOBIETA,13
12,MAŁOPOLSKIE,WIOLETTA,KOBIETA,13
12,MAŁOPOLSKIE,LUIZA,KOBIETA,12
12,MAŁOPOLSKIE,MARZENA,KOBIETA,12
12,MAŁOPOLSKIE,MELANIA,KOBIETA,12
12,MAŁOPOLSKIE,BERNADETA,KOBIETA,11
12,MAŁOPOLSKIE,BRONISŁAWA,KOBIETA,11
12,MAŁOPOLSKIE,SANDRA,KOBIETA,11
12,MAŁOPOLSKIE,ANITA,KOBIETA,10
12,MAŁOPOLSKIE,ESTERA,KOBIETA,10
12,MAŁOPOLSKIE,HONORATA,KOBIETA,10
12,MAŁOPOLSKIE,SABINA,KOBIETA,10
12,MAŁOPOLSKIE,WIESŁAWA,KOBIETA,10
12,MAŁOPOLSKIE,WŁADYSŁAWA,KOBIETA,10
12,MAŁOPOLSKIE,CZESŁAWA,KOBIETA,9
12,MAŁOPOLSKIE,ILONA,KOBIETA,9
12,MAŁOPOLSKIE,MARIOLA,KOBIETA,9
12,MAŁOPOLSKIE,ALINA,KOBIETA,8
12,MAŁOPOLSKIE,BIANKA,KOBIETA,8
12,MAŁOPOLSKIE,KAZIMIERA,KOBIETA,8
12,MAŁOPOLSKIE,LEOKADIA,KOBIETA,8
12,MAŁOPOLSKIE,MARIKA,KOBIETA,8
12,MAŁOPOLSKIE,VICTORIA,KOBIETA,8
12,MAŁOPOLSKIE,ADELA,KOBIETA,7
12,MAŁOPOLSKIE,BOGUSŁAWA,KOBIETA,7
12,MAŁOPOLSKIE,CELINA,KOBIETA,7
12,MAŁOPOLSKIE,IDA,KOBIETA,7
12,MAŁOPOLSKIE,JULIANNA,KOBIETA,7
12,MAŁOPOLSKIE,MALINA,KOBIETA,7
12,MAŁOPOLSKIE,MALWINA,KOBIETA,7
12,MAŁOPOLSKIE,SOFIA,KOBIETA,7
12,MAŁOPOLSKIE,APOLONIA,KOBIETA,6
12,MAŁOPOLSKIE,AURORA,KOBIETA,6
12,MAŁOPOLSKIE,ELEONORA,KOBIETA,6
12,MAŁOPOLSKIE,GENOWEFA,KOBIETA,6
12,MAŁOPOLSKIE,IZABELLA,KOBIETA,6
12,MAŁOPOLSKIE,LILIA,KOBIETA,6
12,MAŁOPOLSKIE,LUDWIKA,KOBIETA,6
12,MAŁOPOLSKIE,NADZIEJA,KOBIETA,6
12,MAŁOPOLSKIE,NELA,KOBIETA,6
12,MAŁOPOLSKIE,ROMA,KOBIETA,6
12,MAŁOPOLSKIE,WIOLETA,KOBIETA,6
12,MAŁOPOLSKIE,DANIELA,KOBIETA,5
12,MAŁOPOLSKIE,ELENA,KOBIETA,5
12,MAŁOPOLSKIE,FELICJA,KOBIETA,5
12,MAŁOPOLSKIE,GLORIA,KOBIETA,5
12,MAŁOPOLSKIE,HIACYNTA,KOBIETA,5
12,MAŁOPOLSKIE,JOWITA,KOBIETA,5
12,MAŁOPOLSKIE,JUDYTA,KOBIETA,5
12,MAŁOPOLSKIE,JULITA,KOBIETA,5
12,MAŁOPOLSKIE,KARINA,KOBIETA,5
12,MAŁOPOLSKIE,KONSTANCJA,KOBIETA,5
12,MAŁOPOLSKIE,LEA,KOBIETA,5
12,MAŁOPOLSKIE,LUNA,KOBIETA,5
12,MAŁOPOLSKIE,OLIVIA,KOBIETA,5
12,MAŁOPOLSKIE,OTYLIA,KOBIETA,5
12,MAŁOPOLSKIE,ROKSANA,KOBIETA,5
12,MAŁOPOLSKIE,ADA,KOBIETA,4
12,MAŁOPOLSKIE,KALINA,KOBIETA,4
12,MAŁOPOLSKIE,LILA,KOBIETA,4
12,MAŁOPOLSKIE,LUDMIŁA,KOBIETA,4
12,MAŁOPOLSKIE,NICOLA,KOBIETA,4
12,MAŁOPOLSKIE,REGINA,KOBIETA,4
12,MAŁOPOLSKIE,WALERIA,KOBIETA,4
12,MAŁOPOLSKIE,ALBINA,KOBIETA,3
12,MAŁOPOLSKIE,ALDONA,KOBIETA,3
12,MAŁOPOLSKIE,BERNADETTA,KOBIETA,3
12,MAŁOPOLSKIE,DAGMARA,KOBIETA,3
12,MAŁOPOLSKIE,ELISABETH,KOBIETA,3
12,MAŁOPOLSKIE,ELIZABETH,KOBIETA,3
12,MAŁOPOLSKIE,EMMA,KOBIETA,3
12,MAŁOPOLSKIE,INGA,KOBIETA,3
12,MAŁOPOLSKIE,JANA,KOBIETA,3
12,MAŁOPOLSKIE,JAŚMINA,KOBIETA,3
12,MAŁOPOLSKIE,MARLENA,KOBIETA,3
12,MAŁOPOLSKIE,MIRA,KOBIETA,3
12,MAŁOPOLSKIE,MIROSŁAWA,KOBIETA,3
12,MAŁOPOLSKIE,OKTAWIA,KOBIETA,3
12,MAŁOPOLSKIE,ZDZISŁAWA,KOBIETA,3
12,MAŁOPOLSKIE,ZOJA,KOBIETA,3
12,MAŁOPOLSKIE,ZYTA,KOBIETA,3
12,MAŁOPOLSKIE,ADRIANA,KOBIETA,2
12,MAŁOPOLSKIE,ALEXANDRA,KOBIETA,2
12,MAŁOPOLSKIE,AMALIA,KOBIETA,2
12,MAŁOPOLSKIE,AMANDA,KOBIETA,2
12,MAŁOPOLSKIE,ANGELA,KOBIETA,2
12,MAŁOPOLSKIE,ANTONIA,KOBIETA,2
12,MAŁOPOLSKIE,BELLA,KOBIETA,2
12,MAŁOPOLSKIE,BERENIKA,KOBIETA,2
12,MAŁOPOLSKIE,CELESTYNA,KOBIETA,2
12,MAŁOPOLSKIE,DAJANA,KOBIETA,2
12,MAŁOPOLSKIE,DOBRAWA,KOBIETA,2
12,MAŁOPOLSKIE,ELISA,KOBIETA,2
12,MAŁOPOLSKIE,EUGENIA,KOBIETA,2
12,MAŁOPOLSKIE,FILOMENA,KOBIETA,2
12,MAŁOPOLSKIE,INKA,KOBIETA,2
12,MAŁOPOLSKIE,JAGNA,KOBIETA,2
12,MAŁOPOLSKIE,JESSICA,KOBIETA,2
12,MAŁOPOLSKIE,KASANDRA,KOBIETA,2
12,MAŁOPOLSKIE,KLEMENTYNA,KOBIETA,2
12,MAŁOPOLSKIE,MARIETTA,KOBIETA,2
12,MAŁOPOLSKIE,MELISSA,KOBIETA,2
12,MAŁOPOLSKIE,MIECZYSŁAWA,KOBIETA,2
12,MAŁOPOLSKIE,NATASZA,KOBIETA,2
12,MAŁOPOLSKIE,NICOLE,KOBIETA,2
12,MAŁOPOLSKIE,NIKOLETTA,KOBIETA,2
12,MAŁOPOLSKIE,NOEMI,KOBIETA,2
12,MAŁOPOLSKIE,OLA,KOBIETA,2
12,MAŁOPOLSKIE,OLIMPIA,KOBIETA,2
12,MAŁOPOLSKIE,PIA,KOBIETA,2
12,MAŁOPOLSKIE,SALOMEA,KOBIETA,2
12,MAŁOPOLSKIE,SONIA,KOBIETA,2
12,MAŁOPOLSKIE,SOPHIE,KOBIETA,2
12,MAŁOPOLSKIE,STELLA,KOBIETA,2
12,MAŁOPOLSKIE,TAMARA,KOBIETA,2
12,MAŁOPOLSKIE,TEODORA,KOBIETA,2
12,MAŁOPOLSKIE,VIVIENNE,KOBIETA,2
12,MAŁOPOLSKIE,ZENONA,KOBIETA,2
12,MAŁOPOLSKIE,ŻANETA,KOBIETA,2
14,MAZOWIECKIE,MARIA,KOBIETA,759
14,MAZOWIECKIE,ANNA,KOBIETA,520
14,MAZOWIECKIE,ZOFIA,KOBIETA,272
14,MAZOWIECKIE,HELENA,KOBIETA,166
14,MAZOWIECKIE,ALEKSANDRA,KOBIETA,159
14,MAZOWIECKIE,EWA,KOBIETA,155
14,MAZOWIECKIE,ALICJA,KOBIETA,153
14,MAZOWIECKIE,WIKTORIA,KOBIETA,142
14,MAZOWIECKIE,BARBARA,KOBIETA,136
14,MAZOWIECKIE,KATARZYNA,KOBIETA,122
14,MAZOWIECKIE,JULIA,KOBIETA,121
14,MAZOWIECKIE,MAŁGORZATA,KOBIETA,112
14,MAZOWIECKIE,HANNA,KOBIETA,105
14,MAZOWIECKIE,ANTONINA,KOBIETA,104
14,MAZOWIECKIE,MAGDALENA,KOBIETA,100
14,MAZOWIECKIE,ELŻBIETA,KOBIETA,96
14,MAZOWIECKIE,ŁUCJA,KOBIETA,95
14,MAZOWIECKIE,LAURA,KOBIETA,94
14,MAZOWIECKIE,JOANNA,KOBIETA,90
14,MAZOWIECKIE,RÓŻA,KOBIETA,88
14,MAZOWIECKIE,TERESA,KOBIETA,86
14,MAZOWIECKIE,ZUZANNA,KOBIETA,85
14,MAZOWIECKIE,KRYSTYNA,KOBIETA,78
14,MAZOWIECKIE,MARIANNA,KOBIETA,76
14,MAZOWIECKIE,KLARA,KOBIETA,75
14,MAZOWIECKIE,MAJA,KOBIETA,70
14,MAZOWIECKIE,NATALIA,KOBIETA,68
14,MAZOWIECKIE,AGNIESZKA,KOBIETA,67
14,MAZOWIECKIE,JADWIGA,KOBIETA,67
14,MAZOWIECKIE,KAROLINA,KOBIETA,67
14,MAZOWIECKIE,OLIWIA,KOBIETA,67
14,MAZOWIECKIE,EMILIA,KOBIETA,65
14,MAZOWIECKIE,GABRIELA,KOBIETA,63
14,MAZOWIECKIE,MICHALINA,KOBIETA,62
14,MAZOWIECKIE,RITA,KOBIETA,62
14,MAZOWIECKIE,IRENA,KOBIETA,61
14,MAZOWIECKIE,WERONIKA,KOBIETA,60
14,MAZOWIECKIE,ANASTAZJA,KOBIETA,56
14,MAZOWIECKIE,IZABELA,KOBIETA,55
14,MAZOWIECKIE,JANINA,KOBIETA,55
14,MAZOWIECKIE,AMELIA,KOBIETA,50
14,MAZOWIECKIE,MARTA,KOBIETA,50
14,MAZOWIECKIE,WANDA,KOBIETA,50
14,MAZOWIECKIE,STEFANIA,KOBIETA,47
14,MAZOWIECKIE,LENA,KOBIETA,43
14,MAZOWIECKIE,MARCELINA,KOBIETA,43
14,MAZOWIECKIE,JAGODA,KOBIETA,42
14,MAZOWIECKIE,MONIKA,KOBIETA,42
14,MAZOWIECKIE,AGATA,KOBIETA,36
14,MAZOWIECKIE,IGA,KOBIETA,36
14,MAZOWIECKIE,DOROTA,KOBIETA,35
14,MAZOWIECKIE,HALINA,KOBIETA,35
14,MAZOWIECKIE,POLA,KOBIETA,33
14,MAZOWIECKIE,URSZULA,KOBIETA,33
14,MAZOWIECKIE,ANIELA,KOBIETA,32
14,MAZOWIECKIE,MIA,KOBIETA,32
14,MAZOWIECKIE,DANUTA,KOBIETA,29
14,MAZOWIECKIE,BEATA,KOBIETA,28
14,MAZOWIECKIE,KAMILA,KOBIETA,28
14,MAZOWIECKIE,PAULINA,KOBIETA,28
14,MAZOWIECKIE,AURELIA,KOBIETA,26
14,MAZOWIECKIE,JÓZEFINA,KOBIETA,26
14,MAZOWIECKIE,LIDIA,KOBIETA,26
14,MAZOWIECKIE,IWONA,KOBIETA,24
14,MAZOWIECKIE,JUSTYNA,KOBIETA,24
14,MAZOWIECKIE,DOMINIKA,KOBIETA,23
14,MAZOWIECKIE,LILIANA,KOBIETA,23
14,MAZOWIECKIE,ROZALIA,KOBIETA,23
14,MAZOWIECKIE,GAJA,KOBIETA,21
14,MAZOWIECKIE,JOLANTA,KOBIETA,21
14,MAZOWIECKIE,KORNELIA,KOBIETA,21
14,MAZOWIECKIE,SARA,KOBIETA,20
14,MAZOWIECKIE,STANISŁAWA,KOBIETA,20
14,MAZOWIECKIE,BLANKA,KOBIETA,19
14,MAZOWIECKIE,BOŻENA,KOBIETA,19
14,MAZOWIECKIE,OLGA,KOBIETA,19
14,MAZOWIECKIE,KLAUDIA,KOBIETA,18
14,MAZOWIECKIE,EDYTA,KOBIETA,17
14,MAZOWIECKIE,FAUSTYNA,KOBIETA,17
14,MAZOWIECKIE,NADIA,KOBIETA,17
14,MAZOWIECKIE,NINA,KOBIETA,17
14,MAZOWIECKIE,GRAŻYNA,KOBIETA,16
14,MAZOWIECKIE,IDA,KOBIETA,16
14,MAZOWIECKIE,LILIANNA,KOBIETA,16
14,MAZOWIECKIE,NIKOLA,KOBIETA,16
14,MAZOWIECKIE,SYLWIA,KOBIETA,16
14,MAZOWIECKIE,CECYLIA,KOBIETA,15
14,MAZOWIECKIE,DARIA,KOBIETA,15
14,MAZOWIECKIE,KINGA,KOBIETA,15
14,MAZOWIECKIE,KONSTANCJA,KOBIETA,15
14,MAZOWIECKIE,LIWIA,KOBIETA,15
14,MAZOWIECKIE,MATYLDA,KOBIETA,14
14,MAZOWIECKIE,RENATA,KOBIETA,14
14,MAZOWIECKIE,ALINA,KOBIETA,13
14,MAZOWIECKIE,DIANA,KOBIETA,13
14,MAZOWIECKIE,ELIZA,KOBIETA,13
14,MAZOWIECKIE,JULIANNA,KOBIETA,13
14,MAZOWIECKIE,LUCYNA,KOBIETA,13
14,MAZOWIECKIE,MARTYNA,KOBIETA,13
14,MAZOWIECKIE,PATRYCJA,KOBIETA,13
14,MAZOWIECKIE,KAJA,KOBIETA,12
14,MAZOWIECKIE,LEA,KOBIETA,12
14,MAZOWIECKIE,EMMA,KOBIETA,11
14,MAZOWIECKIE,FELICJA,KOBIETA,11
14,MAZOWIECKIE,ADELA,KOBIETA,10
14,MAZOWIECKIE,ADRIANNA,KOBIETA,10
14,MAZOWIECKIE,ESTERA,KOBIETA,10
14,MAZOWIECKIE,JÓZEFA,KOBIETA,10
14,MAZOWIECKIE,KALINA,KOBIETA,10
14,MAZOWIECKIE,MARZENA,KOBIETA,10
14,MAZOWIECKIE,NADZIEJA,KOBIETA,10
14,MAZOWIECKIE,SABINA,KOBIETA,10
14,MAZOWIECKIE,APOLONIA,KOBIETA,9
14,MAZOWIECKIE,EWELINA,KOBIETA,9
14,MAZOWIECKIE,FRANCISZKA,KOBIETA,9
14,MAZOWIECKIE,LARA,KOBIETA,9
14,MAZOWIECKIE,LUIZA,KOBIETA,9
14,MAZOWIECKIE,MALINA,KOBIETA,9
14,MAZOWIECKIE,NELA,KOBIETA,9
14,MAZOWIECKIE,WIOLETTA,KOBIETA,9
14,MAZOWIECKIE,CELINA,KOBIETA,8
14,MAZOWIECKIE,ELEONORA,KOBIETA,8
14,MAZOWIECKIE,IZABELLA,KOBIETA,8
14,MAZOWIECKIE,JAGNA,KOBIETA,8
14,MAZOWIECKIE,REGINA,KOBIETA,8
14,MAZOWIECKIE,ANETA,KOBIETA,7
14,MAZOWIECKIE,ANGELIKA,KOBIETA,7
14,MAZOWIECKIE,AURORA,KOBIETA,7
14,MAZOWIECKIE,ELENA,KOBIETA,7
14,MAZOWIECKIE,INKA,KOBIETA,7
14,MAZOWIECKIE,JAŚMINA,KOBIETA,7
14,MAZOWIECKIE,LEOKADIA,KOBIETA,7
14,MAZOWIECKIE,LUNA,KOBIETA,7
14,MAZOWIECKIE,MARIOLA,KOBIETA,7
14,MAZOWIECKIE,VICTORIA,KOBIETA,7
14,MAZOWIECKIE,BIANKA,KOBIETA,6
14,MAZOWIECKIE,GLORIA,KOBIETA,6
14,MAZOWIECKIE,LILA,KOBIETA,6
14,MAZOWIECKIE,MELANIA,KOBIETA,6
14,MAZOWIECKIE,MIRA,KOBIETA,6
14,MAZOWIECKIE,MIROSŁAWA,KOBIETA,6
14,MAZOWIECKIE,NEL,KOBIETA,6
14,MAZOWIECKIE,SOFIA,KOBIETA,6
14,MAZOWIECKIE,WIESŁAWA,KOBIETA,6
14,MAZOWIECKIE,BOŻENNA,KOBIETA,5
14,MAZOWIECKIE,DAGMARA,KOBIETA,5
14,MAZOWIECKIE,FLORA,KOBIETA,5
14,MAZOWIECKIE,ILONA,KOBIETA,5
14,MAZOWIECKIE,KAZIMIERA,KOBIETA,5
14,MAZOWIECKIE,LILIA,KOBIETA,5
14,MAZOWIECKIE,LIVIA,KOBIETA,5
14,MAZOWIECKIE,MARIE,KOBIETA,5
14,MAZOWIECKIE,MILENA,KOBIETA,5
14,MAZOWIECKIE,MIRIAM,KOBIETA,5
14,MAZOWIECKIE,ROSA,KOBIETA,5
14,MAZOWIECKIE,ADRIANA,KOBIETA,4
14,MAZOWIECKIE,ATENA,KOBIETA,4
14,MAZOWIECKIE,DANIELA,KOBIETA,4
14,MAZOWIECKIE,EUGENIA,KOBIETA,4
14,MAZOWIECKIE,GENOWEFA,KOBIETA,4
14,MAZOWIECKIE,INES,KOBIETA,4
14,MAZOWIECKIE,JUDYTA,KOBIETA,4
14,MAZOWIECKIE,MALWINA,KOBIETA,4
14,MAZOWIECKIE,MARLENA,KOBIETA,4
14,MAZOWIECKIE,OKTAWIA,KOBIETA,4
14,MAZOWIECKIE,PAULA,KOBIETA,4
14,MAZOWIECKIE,ROSE,KOBIETA,4
14,MAZOWIECKIE,ZOJA,KOBIETA,4
14,MAZOWIECKIE,ADA,KOBIETA,3
14,MAZOWIECKIE,ARIANA,KOBIETA,3
14,MAZOWIECKIE,BOGUMIŁA,KOBIETA,3
14,MAZOWIECKIE,BRONISŁAWA,KOBIETA,3
14,MAZOWIECKIE,ELWIRA,KOBIETA,3
14,MAZOWIECKIE,ERYKA,KOBIETA,3
14,MAZOWIECKIE,GRACE,KOBIETA,3
14,MAZOWIECKIE,GRACJA,KOBIETA,3
14,MAZOWIECKIE,HENRYKA,KOBIETA,3
14,MAZOWIECKIE,HIACYNTA,KOBIETA,3
14,MAZOWIECKIE,HONORATA,KOBIETA,3
14,MAZOWIECKIE,IDALIA,KOBIETA,3
14,MAZOWIECKIE,INGA,KOBIETA,3
14,MAZOWIECKIE,JANA,KOBIETA,3
14,MAZOWIECKIE,KARINA,KOBIETA,3
14,MAZOWIECKIE,KAUR,KOBIETA,3
14,MAZOWIECKIE,MAYA,KOBIETA,3
14,MAZOWIECKIE,NOEMI,KOBIETA,3
14,MAZOWIECKIE,OLIVIA,KOBIETA,3
14,MAZOWIECKIE,ROMA,KOBIETA,3
14,MAZOWIECKIE,SALOMEA,KOBIETA,3
14,MAZOWIECKIE,SAMANTA,KOBIETA,3
14,MAZOWIECKIE,STELLA,KOBIETA,3
14,MAZOWIECKIE,ZOE,KOBIETA,3
14,MAZOWIECKIE,ALEXANDRA,KOBIETA,2
14,MAZOWIECKIE,AMANDA,KOBIETA,2
14,MAZOWIECKIE,ANITA,KOBIETA,2
14,MAZOWIECKIE,ANTONIA,KOBIETA,2
14,MAZOWIECKIE,AVA,KOBIETA,2
14,MAZOWIECKIE,BELLA,KOBIETA,2
14,MAZOWIECKIE,BOGUSŁAWA,KOBIETA,2
14,MAZOWIECKIE,CHANEL,KOBIETA,2
14,MAZOWIECKIE,CHLOE,KOBIETA,2
14,MAZOWIECKIE,CHRISTINE,KOBIETA,2
14,MAZOWIECKIE,CZESŁAWA,KOBIETA,2
14,MAZOWIECKIE,DALIA,KOBIETA,2
14,MAZOWIECKIE,DOBRAWA,KOBIETA,2
14,MAZOWIECKIE,EUFEMIA,KOBIETA,2
14,MAZOWIECKIE,FELIKSA,KOBIETA,2
14,MAZOWIECKIE,FILOMENA,KOBIETA,2
14,MAZOWIECKIE,FLORENTYNA,KOBIETA,2
14,MAZOWIECKIE,GRETA,KOBIETA,2
14,MAZOWIECKIE,INA,KOBIETA,2
14,MAZOWIECKIE,IRIS,KOBIETA,2
14,MAZOWIECKIE,JOWITA,KOBIETA,2
14,MAZOWIECKIE,JULITA,KOBIETA,2
14,MAZOWIECKIE,KIRA,KOBIETA,2
14,MAZOWIECKIE,KORA,KOBIETA,2
14,MAZOWIECKIE,KRISTINA,KOBIETA,2
14,MAZOWIECKIE,LARYSA,KOBIETA,2
14,MAZOWIECKIE,LEJLA,KOBIETA,2
14,MAZOWIECKIE,LILY,KOBIETA,2
14,MAZOWIECKIE,LISA,KOBIETA,2
14,MAZOWIECKIE,LUCJA,KOBIETA,2
14,MAZOWIECKIE,LUDMIŁA,KOBIETA,2
14,MAZOWIECKIE,MAGDA,KOBIETA,2
14,MAZOWIECKIE,MAJKA,KOBIETA,2
14,MAZOWIECKIE,MAŁGORZTA,KOBIETA,2
14,MAZOWIECKIE,MANUELA,KOBIETA,2
14,MAZOWIECKIE,MARCELA,KOBIETA,2
14,MAZOWIECKIE,MARGARET,KOBIETA,2
14,MAZOWIECKIE,MARIETTA,KOBIETA,2
14,MAZOWIECKIE,MARINA,KOBIETA,2
14,MAZOWIECKIE,MARZANNA,KOBIETA,2
14,MAZOWIECKIE,MELISA,KOBIETA,2
14,MAZOWIECKIE,MELODY,KOBIETA,2
14,MAZOWIECKIE,MERCEDES,KOBIETA,2
14,MAZOWIECKIE,MIKA,KOBIETA,2
14,MAZOWIECKIE,MILA,KOBIETA,2
14,MAZOWIECKIE,NAOMI,KOBIETA,2
14,MAZOWIECKIE,NICOLE,KOBIETA,2
14,MAZOWIECKIE,OFELIA,KOBIETA,2
14,MAZOWIECKIE,OLIMPIA,KOBIETA,2
14,MAZOWIECKIE,RADOCHNA,KOBIETA,2
14,MAZOWIECKIE,RADOSŁAWA,KOBIETA,2
14,MAZOWIECKIE,RANA,KOBIETA,2
14,MAZOWIECKIE,ROKSANA,KOBIETA,2
14,MAZOWIECKIE,SANDRA,KOBIETA,2
14,MAZOWIECKIE,SOPHIA,KOBIETA,2
14,MAZOWIECKIE,SOPHIE,KOBIETA,2
14,MAZOWIECKIE,TAMARA,KOBIETA,2
14,MAZOWIECKIE,TEODORA,KOBIETA,2
14,MAZOWIECKIE,TEODOZJA,KOBIETA,2
14,MAZOWIECKIE,VERA,KOBIETA,2
14,MAZOWIECKIE,WALENTYNA,KOBIETA,2
14,MAZOWIECKIE,WŁADYSŁAWA,KOBIETA,2
14,MAZOWIECKIE,ŻYWIA,KOBIETA,2
16,OPOLSKIE,MARIA,KOBIETA,279
16,OPOLSKIE,ANNA,KOBIETA,244
16,OPOLSKIE,ZOFIA,KOBIETA,69
16,OPOLSKIE,MAGDALENA,KOBIETA,64
16,OPOLSKIE,KATARZYNA,KOBIETA,61
16,OPOLSKIE,JULIA,KOBIETA,50
16,OPOLSKIE,HELENA,KOBIETA,48
16,OPOLSKIE,ALEKSANDRA,KOBIETA,47
16,OPOLSKIE,ALICJA,KOBIETA,47
16,OPOLSKIE,ŁUCJA,KOBIETA,46
16,OPOLSKIE,ZUZANNA,KOBIETA,43
16,OPOLSKIE,MARTA,KOBIETA,42
16,OPOLSKIE,WIKTORIA,KOBIETA,42
16,OPOLSKIE,BARBARA,KOBIETA,41
16,OPOLSKIE,MAŁGORZATA,KOBIETA,41
16,OPOLSKIE,HANNA,KOBIETA,39
16,OPOLSKIE,TERESA,KOBIETA,37
16,OPOLSKIE,ELŻBIETA,KOBIETA,35
16,OPOLSKIE,NATALIA,KOBIETA,35
16,OPOLSKIE,AGNIESZKA,KOBIETA,34
16,OPOLSKIE,EMILIA,KOBIETA,33
16,OPOLSKIE,LAURA,KOBIETA,33
16,OPOLSKIE,WERONIKA,KOBIETA,32
16,OPOLSKIE,KLARA,KOBIETA,31
16,OPOLSKIE,KRYSTYNA,KOBIETA,31
16,OPOLSKIE,OLIWIA,KOBIETA,30
16,OPOLSKIE,EWA,KOBIETA,29
16,OPOLSKIE,MAJA,KOBIETA,28
16,OPOLSKIE,ANTONINA,KOBIETA,24
16,OPOLSKIE,MONIKA,KOBIETA,24
16,OPOLSKIE,KAROLINA,KOBIETA,23
16,OPOLSKIE,LENA,KOBIETA,23
16,OPOLSKIE,AMELIA,KOBIETA,22
16,OPOLSKIE,JANINA,KOBIETA,22
16,OPOLSKIE,JOANNA,KOBIETA,22
16,OPOLSKIE,BEATA,KOBIETA,21
16,OPOLSKIE,IRENA,KOBIETA,21
16,OPOLSKIE,IZABELA,KOBIETA,19
16,OPOLSKIE,DOROTA,KOBIETA,18
16,OPOLSKIE,GABRIELA,KOBIETA,18
16,OPOLSKIE,JADWIGA,KOBIETA,18
16,OPOLSKIE,PAULINA,KOBIETA,17
16,OPOLSKIE,RITA,KOBIETA,17
16,OPOLSKIE,KINGA,KOBIETA,16
16,OPOLSKIE,PATRYCJA,KOBIETA,16
16,OPOLSKIE,NADIA,KOBIETA,15
16,OPOLSKIE,POLA,KOBIETA,15
16,OPOLSKIE,DOMINIKA,KOBIETA,14
16,OPOLSKIE,URSZULA,KOBIETA,14
16,OPOLSKIE,ANASTAZJA,KOBIETA,13
16,OPOLSKIE,ROZALIA,KOBIETA,13
16,OPOLSKIE,RÓŻA,KOBIETA,13
16,OPOLSKIE,BOŻENA,KOBIETA,12
16,OPOLSKIE,JOLANTA,KOBIETA,12
16,OPOLSKIE,MARTYNA,KOBIETA,12
16,OPOLSKIE,MICHALINA,KOBIETA,11
16,OPOLSKIE,AGATA,KOBIETA,10
16,OPOLSKIE,DANUTA,KOBIETA,10
16,OPOLSKIE,MARCELINA,KOBIETA,10
16,OPOLSKIE,MARIANNA,KOBIETA,10
16,OPOLSKIE,HALINA,KOBIETA,9
16,OPOLSKIE,JUSTYNA,KOBIETA,9
16,OPOLSKIE,NINA,KOBIETA,9
16,OPOLSKIE,SABINA,KOBIETA,9
16,OPOLSKIE,ANIELA,KOBIETA,8
16,OPOLSKIE,EWELINA,KOBIETA,8
16,OPOLSKIE,LIDIA,KOBIETA,8
16,OPOLSKIE,SANDRA,KOBIETA,8
16,OPOLSKIE,BLANKA,KOBIETA,7
16,OPOLSKIE,GRAŻYNA,KOBIETA,7
16,OPOLSKIE,JÓZEFA,KOBIETA,7
16,OPOLSKIE,KAMILA,KOBIETA,7
16,OPOLSKIE,LUIZA,KOBIETA,7
16,OPOLSKIE,SARA,KOBIETA,7
