KOD WOJ,WOJEWÓDZTWO,IMIĘ_DRUGIE,PŁEĆ,LICZBA_WYSTĄPIEŃ
16,OPOLSKIE,LIDIA,KOBIETA,8
16,OPOLSKIE,KAJA,KOBIETA,8
16,OPOLSKIE,FAUSTYNA,KOBIETA,8
16,OPOLSKIE,EDYTA,KOBIETA,8
16,OPOLSKIE,BLANKA,KOBIETA,8
16,OPOLSKIE,RENATA,KOBIETA,7
16,OPOLSKIE,KARINA,KOBIETA,7
16,OPOLSKIE,GRAŻYNA,KOBIETA,7
16,OPOLSKIE,CECYLIA,KOBIETA,7
16,OPOLSKIE,ROZALIA,KOBIETA,6
16,OPOLSKIE,OLGA,KOBIETA,6
16,OPOLSKIE,MILENA,KOBIETA,6
16,OPOLSKIE,MIA,KOBIETA,6
16,OPOLSKIE,FRANCISZKA,KOBIETA,6
16,OPOLSKIE,AURELIA,KOBIETA,6
16,OPOLSKIE,APOLONIA,KOBIETA,6
16,OPOLSKIE,WIESŁAWA,KOBIETA,5
16,OPOLSKIE,VICTORIA,KOBIETA,5
16,OPOLSKIE,RITA,KOBIETA,5
16,OPOLSKIE,NIKOLA,KOBIETA,5
16,OPOLSKIE,MARIOLA,KOBIETA,5
16,OPOLSKIE,KORNELIA,KOBIETA,5
16,OPOLSKIE,ELIZA,KOBIETA,5
16,OPOLSKIE,DAGMARA,KOBIETA,5
16,OPOLSKIE,PAULA,KOBIETA,4
16,OPOLSKIE,MATYLDA,KOBIETA,4
16,OPOLSKIE,LIWIA,KOBIETA,4
16,OPOLSKIE,JÓZEFINA,KOBIETA,4
16,OPOLSKIE,EMMA,KOBIETA,4
16,OPOLSKIE,ANITA,KOBIETA,4
16,OPOLSKIE,ANGELIKA,KOBIETA,4
16,OPOLSKIE,ADRIANNA,KOBIETA,4
16,OPOLSKIE,WIOLETTA,KOBIETA,3
16,OPOLSKIE,REGINA,KOBIETA,3
16,OPOLSKIE,OLIVIA,KOBIETA,3
16,OPOLSKIE,MELANIA,KOBIETA,3
16,OPOLSKIE,MARZENA,KOBIETA,3
16,OPOLSKIE,MARLENA,KOBIETA,3
16,OPOLSKIE,MALWINA,KOBIETA,3
16,OPOLSKIE,LUCYNA,KOBIETA,3
16,OPOLSKIE,LEA,KOBIETA,3
16,OPOLSKIE,KALINA,KOBIETA,3
16,OPOLSKIE,JULIANNA,KOBIETA,3
16,OPOLSKIE,JÓZEFA,KOBIETA,3
16,OPOLSKIE,GERTRUDA,KOBIETA,3
16,OPOLSKIE,BERNADETA,KOBIETA,3
16,OPOLSKIE,ZOJA,KOBIETA,2
16,OPOLSKIE,VIOLETTA,KOBIETA,2
16,OPOLSKIE,VANESSA,KOBIETA,2
16,OPOLSKIE,STELLA,KOBIETA,2
16,OPOLSKIE,SOPHIE,KOBIETA,2
16,OPOLSKIE,SONIA,KOBIETA,2
16,OPOLSKIE,SOFIA,KOBIETA,2
16,OPOLSKIE,ROKSANA,KOBIETA,2
16,OPOLSKIE,OTYLIA,KOBIETA,2
16,OPOLSKIE,OKTAWIA,KOBIETA,2
16,OPOLSKIE,NICOLA,KOBIETA,2
16,OPOLSKIE,MELISSA,KOBIETA,2
16,OPOLSKIE,MARIETTA,KOBIETA,2
16,OPOLSKIE,MAGDA,KOBIETA,2
16,OPOLSKIE,LUIZA,KOBIETA,2
16,OPOLSKIE,KRZYSZTOFA,KOBIETA,2
16,OPOLSKIE,KONSTANCJA,KOBIETA,2
16,OPOLSKIE,JUDYTA,KOBIETA,2
16,OPOLSKIE,JOWITA,KOBIETA,2
16,OPOLSKIE,JANA,KOBIETA,2
16,OPOLSKIE,HENRYKA,KOBIETA,2
16,OPOLSKIE,EUGENIA,KOBIETA,2
16,OPOLSKIE,ELEONORA,KOBIETA,2
16,OPOLSKIE,BRYGIDA,KOBIETA,2
16,OPOLSKIE,BOGUMIŁA,KOBIETA,2
16,OPOLSKIE,BIBIANNA,KOBIETA,2
16,OPOLSKIE,BIANKA,KOBIETA,2
16,OPOLSKIE,ARIANA,KOBIETA,2
16,OPOLSKIE,ANGEL,KOBIETA,2
16,OPOLSKIE,ALINA,KOBIETA,2
16,OPOLSKIE,ALFREDA,KOBIETA,2
16,OPOLSKIE,ADRIANA,KOBIETA,2
18,PODKARPACKIE,MARIA,KOBIETA,813
18,PODKARPACKIE,ANNA,KOBIETA,427
18,PODKARPACKIE,ZOFIA,KOBIETA,277
18,PODKARPACKIE,MAGDALENA,KOBIETA,172
18,PODKARPACKIE,WIKTORIA,KOBIETA,131
18,PODKARPACKIE,JULIA,KOBIETA,126
18,PODKARPACKIE,KATARZYNA,KOBIETA,115
18,PODKARPACKIE,WERONIKA,KOBIETA,105
18,PODKARPACKIE,ALEKSANDRA,KOBIETA,102
18,PODKARPACKIE,HELENA,KOBIETA,101
18,PODKARPACKIE,ŁUCJA,KOBIETA,100
18,PODKARPACKIE,EWA,KOBIETA,99
18,PODKARPACKIE,EMILIA,KOBIETA,93
18,PODKARPACKIE,MAŁGORZATA,KOBIETA,88
18,PODKARPACKIE,KAROLINA,KOBIETA,88
18,PODKARPACKIE,BARBARA,KOBIETA,87
18,PODKARPACKIE,ALICJA,KOBIETA,76
18,PODKARPACKIE,RITA,KOBIETA,73
18,PODKARPACKIE,ZUZANNA,KOBIETA,68
18,PODKARPACKIE,ELŻBIETA,KOBIETA,66
18,PODKARPACKIE,AGNIESZKA,KOBIETA,64
18,PODKARPACKIE,KINGA,KOBIETA,63
18,PODKARPACKIE,JANINA,KOBIETA,63
18,PODKARPACKIE,ANTONINA,KOBIETA,63
18,PODKARPACKIE,OLIWIA,KOBIETA,62
18,PODKARPACKIE,KRYSTYNA,KOBIETA,61
18,PODKARPACKIE,TERESA,KOBIETA,57
18,PODKARPACKIE,MAJA,KOBIETA,56
18,PODKARPACKIE,JOANNA,KOBIETA,52
18,PODKARPACKIE,FAUSTYNA,KOBIETA,49
18,PODKARPACKIE,ANIELA,KOBIETA,49
18,PODKARPACKIE,LAURA,KOBIETA,48
18,PODKARPACKIE,GABRIELA,KOBIETA,48
18,PODKARPACKIE,NATALIA,KOBIETA,44
18,PODKARPACKIE,KLARA,KOBIETA,43
18,PODKARPACKIE,AMELIA,KOBIETA,40
18,PODKARPACKIE,LENA,KOBIETA,37
18,PODKARPACKIE,MICHALINA,KOBIETA,35
18,PODKARPACKIE,DANUTA,KOBIETA,34
18,PODKARPACKIE,ANASTAZJA,KOBIETA,34
18,PODKARPACKIE,MARTA,KOBIETA,33
18,PODKARPACKIE,DOROTA,KOBIETA,33
18,PODKARPACKIE,MONIKA,KOBIETA,32
18,PODKARPACKIE,IRENA,KOBIETA,32
18,PODKARPACKIE,JADWIGA,KOBIETA,31
18,PODKARPACKIE,PAULINA,KOBIETA,27
18,PODKARPACKIE,AGATA,KOBIETA,27
18,PODKARPACKIE,URSZULA,KOBIETA,26
18,PODKARPACKIE,HANNA,KOBIETA,26
18,PODKARPACKIE,STEFANIA,KOBIETA,25
18,PODKARPACKIE,RÓŻA,KOBIETA,25
18,PODKARPACKIE,MARCELINA,KOBIETA,23
18,PODKARPACKIE,JUSTYNA,KOBIETA,23
18,PODKARPACKIE,IZABELA,KOBIETA,23
18,PODKARPACKIE,MILENA,KOBIETA,22
18,PODKARPACKIE,NIKOLA,KOBIETA,19
18,PODKARPACKIE,NADIA,KOBIETA,19
18,PODKARPACKIE,ROZALIA,KOBIETA,18
18,PODKARPACKIE,KORNELIA,KOBIETA,18
18,PODKARPACKIE,KLAUDIA,KOBIETA,18
18,PODKARPACKIE,DOMINIKA,KOBIETA,18
18,PODKARPACKIE,JAGODA,KOBIETA,17
18,PODKARPACKIE,HALINA,KOBIETA,17
18,PODKARPACKIE,JÓZEFA,KOBIETA,16
18,PODKARPACKIE,BEATA,KOBIETA,16
18,PODKARPACKIE,STANISŁAWA,KOBIETA,15
18,PODKARPACKIE,MARTYNA,KOBIETA,15
18,PODKARPACKIE,LILIANA,KOBIETA,15
18,PODKARPACKIE,JOLANTA,KOBIETA,15
18,PODKARPACKIE,PATRYCJA,KOBIETA,14
18,PODKARPACKIE,FRANCISZKA,KOBIETA,14
18,PODKARPACKIE,SYLWIA,KOBIETA,13
18,PODKARPACKIE,LIDIA,KOBIETA,13
18,PODKARPACKIE,KAMILA,KOBIETA,13
18,PODKARPACKIE,GRAŻYNA,KOBIETA,13
18,PODKARPACKIE,BLANKA,KOBIETA,13
18,PODKARPACKIE,RENATA,KOBIETA,12
18,PODKARPACKIE,MARIANNA,KOBIETA,12
18,PODKARPACKIE,IWONA,KOBIETA,12
18,PODKARPACKIE,ELIZA,KOBIETA,12
18,PODKARPACKIE,LUCYNA,KOBIETA,11
18,PODKARPACKIE,DARIA,KOBIETA,11
18,PODKARPACKIE,CECYLIA,KOBIETA,11
18,PODKARPACKIE,AURELIA,KOBIETA,10
18,PODKARPACKIE,WŁADYSŁAWA,KOBIETA,9
18,PODKARPACKIE,WANDA,KOBIETA,9
18,PODKARPACKIE,ROKSANA,KOBIETA,9
18,PODKARPACKIE,POLA,KOBIETA,9
18,PODKARPACKIE,EWELINA,KOBIETA,9
18,PODKARPACKIE,EDYTA,KOBIETA,9
18,PODKARPACKIE,DIANA,KOBIETA,9
18,PODKARPACKIE,SABINA,KOBIETA,8
18,PODKARPACKIE,MARZENA,KOBIETA,8
18,PODKARPACKIE,IGA,KOBIETA,8
18,PODKARPACKIE,ANETA,KOBIETA,8
18,PODKARPACKIE,ALINA,KOBIETA,8
18,PODKARPACKIE,ADRIANNA,KOBIETA,8
18,PODKARPACKIE,SANDRA,KOBIETA,7
18,PODKARPACKIE,KAJA,KOBIETA,7
18,PODKARPACKIE,DAGMARA,KOBIETA,7
18,PODKARPACKIE,BRONISŁAWA,KOBIETA,7
18,PODKARPACKIE,BOGUSŁAWA,KOBIETA,7
18,PODKARPACKIE,VICTORIA,KOBIETA,6
18,PODKARPACKIE,MELANIA,KOBIETA,6
18,PODKARPACKIE,MARLENA,KOBIETA,6
18,PODKARPACKIE,MARIOLA,KOBIETA,6
18,PODKARPACKIE,FELICJA,KOBIETA,6
18,PODKARPACKIE,CZESŁAWA,KOBIETA,6
18,PODKARPACKIE,BOŻENA,KOBIETA,6
18,PODKARPACKIE,ANGELIKA,KOBIETA,6
18,PODKARPACKIE,WIOLETTA,KOBIETA,5
18,PODKARPACKIE,SARA,KOBIETA,5
18,PODKARPACKIE,REGINA,KOBIETA,5
18,PODKARPACKIE,MIA,KOBIETA,5
18,PODKARPACKIE,MATYLDA,KOBIETA,5
18,PODKARPACKIE,MALWINA,KOBIETA,5
18,PODKARPACKIE,KAZIMIERA,KOBIETA,5
18,PODKARPACKIE,KALINA,KOBIETA,5
18,PODKARPACKIE,GENOWEFA,KOBIETA,5
18,PODKARPACKIE,ELEONORA,KOBIETA,5
18,PODKARPACKIE,ADELA,KOBIETA,5
18,PODKARPACKIE,WIESŁAWA,KOBIETA,4
18,PODKARPACKIE,NINA,KOBIETA,4
18,PODKARPACKIE,KONSTANCJA,KOBIETA,4
18,PODKARPACKIE,JULITA,KOBIETA,4
18,PODKARPACKIE,GLORIA,KOBIETA,4
18,PODKARPACKIE,CELINA,KOBIETA,4
18,PODKARPACKIE,BOGUMIŁA,KOBIETA,4
18,PODKARPACKIE,BERNADETA,KOBIETA,4
18,PODKARPACKIE,ANDŻELIKA,KOBIETA,4
18,PODKARPACKIE,WIOLETA,KOBIETA,3
18,PODKARPACKIE,WALENTYNA,KOBIETA,3
18,PODKARPACKIE,VANESSA,KOBIETA,3
18,PODKARPACKIE,PAULA,KOBIETA,3
18,PODKARPACKIE,OTYLIA,KOBIETA,3
18,PODKARPACKIE,OLGA,KOBIETA,3
18,PODKARPACKIE,OKTAWIA,KOBIETA,3
18,PODKARPACKIE,MIRIAM,KOBIETA,3
18,PODKARPACKIE,MARIKA,KOBIETA,3
18,PODKARPACKIE,LILIA,KOBIETA,3
18,PODKARPACKIE,KLEMENTYNA,KOBIETA,3
18,PODKARPACKIE,JOWITA,KOBIETA,3
18,PODKARPACKIE,IZABELLA,KOBIETA,3
18,PODKARPACKIE,INGA,KOBIETA,3
18,PODKARPACKIE,HIACYNTA,KOBIETA,3
18,PODKARPACKIE,GAJA,KOBIETA,3
18,PODKARPACKIE,EMMA,KOBIETA,3
18,PODKARPACKIE,ELENA,KOBIETA,3
18,PODKARPACKIE,ŻANETA,KOBIETA,2
18,PODKARPACKIE,ROSE,KOBIETA,2
18,PODKARPACKIE,ROMA,KOBIETA,2
18,PODKARPACKIE,PATRICIA,KOBIETA,2
18,PODKARPACKIE,NOELIA,KOBIETA,2
18,PODKARPACKIE,NELA,KOBIETA,2
18,PODKARPACKIE,NADZIEJA,KOBIETA,2
18,PODKARPACKIE,MIRA,KOBIETA,2
18,PODKARPACKIE,MIŁOCHNA,KOBIETA,2
18,PODKARPACKIE,LUIZA,KOBIETA,2
18,PODKARPACKIE,LIVIA,KOBIETA,2
18,PODKARPACKIE,LEOKADIA,KOBIETA,2
18,PODKARPACKIE,LEA,KOBIETA,2
18,PODKARPACKIE,JUDYTA,KOBIETA,2
18,PODKARPACKIE,JESSICA,KOBIETA,2
18,PODKARPACKIE,IRMINA,KOBIETA,2
18,PODKARPACKIE,ILONA,KOBIETA,2
18,PODKARPACKIE,IDA,KOBIETA,2
18,PODKARPACKIE,HONORATA,KOBIETA,2
18,PODKARPACKIE,FILOMENA,KOBIETA,2
18,PODKARPACKIE,EUGENIA,KOBIETA,2
18,PODKARPACKIE,EMILY,KOBIETA,2
18,PODKARPACKIE,ELIZABETH,KOBIETA,2
18,PODKARPACKIE,BIANKA,KOBIETA,2
18,PODKARPACKIE,AURORA,KOBIETA,2
18,PODKARPACKIE,APOLONIA,KOBIETA,2
18,PODKARPACKIE,ANTONIA,KOBIETA,2
18,PODKARPACKIE,ANNABELLE,KOBIETA,2
18,PODKARPACKIE,ALBINA,KOBIETA,2
20,PODLASKIE,MARIA,KOBIETA,53
20,PODLASKIE,ANNA,KOBIETA,20
20,PODLASKIE,ZOFIA,KOBIETA,10
20,PODLASKIE,HELENA,KOBIETA,10
20,PODLASKIE,MAJA,KOBIETA,8
20,PODLASKIE,WIKTORIA,KOBIETA,7
20,PODLASKIE,MAGDALENA,KOBIETA,7
20,PODLASKIE,JULIA,KOBIETA,7
20,PODLASKIE,EWA,KOBIETA,7
20,PODLASKIE,WERONIKA,KOBIETA,6
20,PODLASKIE,RITA,KOBIETA,5
20,PODLASKIE,OLIWIA,KOBIETA,5
20,PODLASKIE,LENA,KOBIETA,5
20,PODLASKIE,KLARA,KOBIETA,5
20,PODLASKIE,ALEKSANDRA,KOBIETA,5
20,PODLASKIE,AGNIESZKA,KOBIETA,5
20,PODLASKIE,ZUZANNA,KOBIETA,4
20,PODLASKIE,TERESA,KOBIETA,4
20,PODLASKIE,RÓŻA,KOBIETA,4
20,PODLASKIE,NINA,KOBIETA,4
20,PODLASKIE,MAŁGORZATA,KOBIETA,4
20,PODLASKIE,KRYSTYNA,KOBIETA,4
20,PODLASKIE,JADWIGA,KOBIETA,4
20,PODLASKIE,IZABELA,KOBIETA,4
20,PODLASKIE,DANUTA,KOBIETA,4
20,PODLASKIE,BARBARA,KOBIETA,4
20,PODLASKIE,ALICJA,KOBIETA,4
20,PODLASKIE,MARIANNA,KOBIETA,3
20,PODLASKIE,KONSTANCJA,KOBIETA,3
20,PODLASKIE,IRENA,KOBIETA,3
20,PODLASKIE,WANDA,KOBIETA,2
20,PODLASKIE,URSZULA,KOBIETA,2
20,PODLASKIE,SARA,KOBIETA,2
20,PODLASKIE,ROZALIA,KOBIETA,2
20,PODLASKIE,NOEMI,KOBIETA,2
20,PODLASKIE,NELA,KOBIETA,2
20,PODLASKIE,NADZIEJA,KOBIETA,2
20,PODLASKIE,MARIE,KOBIETA,2
20,PODLASKIE,ŁUCJA,KOBIETA,2
20,PODLASKIE,LUCYNA,KOBIETA,2
20,PODLASKIE,LIDIA,KOBIETA,2
20,PODLASKIE,LAURA,KOBIETA,2
20,PODLASKIE,KINGA,KOBIETA,2
20,PODLASKIE,KAROLINA,KOBIETA,2
20,PODLASKIE,KARINA,KOBIETA,2
20,PODLASKIE,KAMILA,KOBIETA,2
20,PODLASKIE,JUSTYNA,KOBIETA,2
20,PODLASKIE,JANINA,KOBIETA,2
20,PODLASKIE,IGA,KOBIETA,2
20,PODLASKIE,HANNA,KOBIETA,2
20,PODLASKIE,HALINA,KOBIETA,2
20,PODLASKIE,GABRIELA,KOBIETA,2
20,PODLASKIE,FAUSTYNA,KOBIETA,2
20,PODLASKIE,EMILIA,KOBIETA,2
20,PODLASKIE,ELIZA,KOBIETA,2
20,PODLASKIE,DOMINIKA,KOBIETA,2
20,PODLASKIE,ANTONINA,KOBIETA,2
22,POMORSKIE,MARIA,KOBIETA,619
22,POMORSKIE,ANNA,KOBIETA,517
22,POMORSKIE,MAGDALENA,KOBIETA,184
22,POMORSKIE,ZOFIA,KOBIETA,175
22,POMORSKIE,KATARZYNA,KOBIETA,160
22,POMORSKIE,HELENA,KOBIETA,143
22,POMORSKIE,EWA,KOBIETA,141
22,POMORSKIE,MAŁGORZATA,KOBIETA,122
22,POMORSKIE,TERESA,KOBIETA,121
22,POMORSKIE,ALEKSANDRA,KOBIETA,118
22,POMORSKIE,BARBARA,KOBIETA,110
22,POMORSKIE,WIKTORIA,KOBIETA,109
22,POMORSKIE,WERONIKA,KOBIETA,109
22,POMORSKIE,AGNIESZKA,KOBIETA,106
22,POMORSKIE,MARTA,KOBIETA,99
22,POMORSKIE,JOANNA,KOBIETA,99
22,POMORSKIE,ELŻBIETA,KOBIETA,98
22,POMORSKIE,ŁUCJA,KOBIETA,97
22,POMORSKIE,KAROLINA,KOBIETA,88
22,POMORSKIE,JADWIGA,KOBIETA,87
22,POMORSKIE,JULIA,KOBIETA,85
22,POMORSKIE,ALICJA,KOBIETA,85
22,POMORSKIE,NATALIA,KOBIETA,84
22,POMORSKIE,KRYSTYNA,KOBIETA,71
22,POMORSKIE,MONIKA,KOBIETA,70
22,POMORSKIE,ZUZANNA,KOBIETA,66
22,POMORSKIE,ANASTAZJA,KOBIETA,65
22,POMORSKIE,IRENA,KOBIETA,63
22,POMORSKIE,DANUTA,KOBIETA,60
22,POMORSKIE,ANTONINA,KOBIETA,58
22,POMORSKIE,EMILIA,KOBIETA,56
22,POMORSKIE,PAULINA,KOBIETA,54
22,POMORSKIE,JANINA,KOBIETA,53
22,POMORSKIE,KLARA,KOBIETA,52
22,POMORSKIE,KINGA,KOBIETA,52
22,POMORSKIE,HANNA,KOBIETA,52
22,POMORSKIE,AGATA,KOBIETA,50
22,POMORSKIE,OLIWIA,KOBIETA,48
22,POMORSKIE,DOROTA,KOBIETA,48
22,POMORSKIE,MARIANNA,KOBIETA,46
22,POMORSKIE,URSZULA,KOBIETA,45
22,POMORSKIE,AMELIA,KOBIETA,44
22,POMORSKIE,MAJA,KOBIETA,43
22,POMORSKIE,RITA,KOBIETA,41
22,POMORSKIE,PATRYCJA,KOBIETA,40
22,POMORSKIE,WANDA,KOBIETA,39
22,POMORSKIE,LENA,KOBIETA,39
22,POMORSKIE,LAURA,KOBIETA,37
22,POMORSKIE,GABRIELA,KOBIETA,37
22,POMORSKIE,GRAŻYNA,KOBIETA,36
22,POMORSKIE,ANIELA,KOBIETA,36
22,POMORSKIE,MARTYNA,KOBIETA,35
22,POMORSKIE,BEATA,KOBIETA,35
22,POMORSKIE,IZABELA,KOBIETA,34
22,POMORSKIE,DOMINIKA,KOBIETA,33
22,POMORSKIE,MICHALINA,KOBIETA,32
22,POMORSKIE,SYLWIA,KOBIETA,31
22,POMORSKIE,RÓŻA,KOBIETA,31
22,POMORSKIE,KAMILA,KOBIETA,30
22,POMORSKIE,JOLANTA,KOBIETA,29
22,POMORSKIE,KLAUDIA,KOBIETA,28
22,POMORSKIE,STEFANIA,KOBIETA,27
22,POMORSKIE,NADIA,KOBIETA,27
22,POMORSKIE,IWONA,KOBIETA,27
22,POMORSKIE,JAGODA,KOBIETA,26
22,POMORSKIE,HALINA,KOBIETA,26
22,POMORSKIE,BOŻENA,KOBIETA,26
22,POMORSKIE,LIDIA,KOBIETA,25
22,POMORSKIE,RENATA,KOBIETA,23
22,POMORSKIE,POLA,KOBIETA,23
22,POMORSKIE,JUSTYNA,KOBIETA,23
22,POMORSKIE,FAUSTYNA,KOBIETA,23
22,POMORSKIE,SANDRA,KOBIETA,22
22,POMORSKIE,MARCELINA,KOBIETA,22
22,POMORSKIE,OLGA,KOBIETA,21
22,POMORSKIE,EWELINA,KOBIETA,21
22,POMORSKIE,KORNELIA,KOBIETA,20
22,POMORSKIE,LUCYNA,KOBIETA,19
22,POMORSKIE,ROZALIA,KOBIETA,18
22,POMORSKIE,MATYLDA,KOBIETA,18
22,POMORSKIE,BOGUMIŁA,KOBIETA,18
22,POMORSKIE,ANETA,KOBIETA,18
22,POMORSKIE,LILIANA,KOBIETA,17
22,POMORSKIE,REGINA,KOBIETA,16
22,POMORSKIE,MIROSŁAWA,KOBIETA,16
22,POMORSKIE,DARIA,KOBIETA,16
22,POMORSKIE,MILENA,KOBIETA,15
22,POMORSKIE,MARZENA,KOBIETA,15
22,POMORSKIE,AURELIA,KOBIETA,15
22,POMORSKIE,WIESŁAWA,KOBIETA,14
22,POMORSKIE,LILIANNA,KOBIETA,14
22,POMORSKIE,IGA,KOBIETA,14
22,POMORSKIE,BLANKA,KOBIETA,14
22,POMORSKIE,NINA,KOBIETA,13
22,POMORSKIE,NIKOLA,KOBIETA,13
22,POMORSKIE,EDYTA,KOBIETA,13
22,POMORSKIE,ANGELIKA,KOBIETA,13
22,POMORSKIE,SARA,KOBIETA,12
22,POMORSKIE,SABINA,KOBIETA,11
22,POMORSKIE,MIA,KOBIETA,11
22,POMORSKIE,ELIZA,KOBIETA,11
22,POMORSKIE,STANISŁAWA,KOBIETA,10
22,POMORSKIE,JÓZEFINA,KOBIETA,10
22,POMORSKIE,ANITA,KOBIETA,10
22,POMORSKIE,ADRIANNA,KOBIETA,10
22,POMORSKIE,WIOLETA,KOBIETA,9
22,POMORSKIE,MARIOLA,KOBIETA,9
22,POMORSKIE,BERNADETA,KOBIETA,9
22,POMORSKIE,ZYTA,KOBIETA,8
22,POMORSKIE,NELA,KOBIETA,8
22,POMORSKIE,GAJA,KOBIETA,8
22,POMORSKIE,DIANA,KOBIETA,8
22,POMORSKIE,ALINA,KOBIETA,8
22,POMORSKIE,WIOLETTA,KOBIETA,7
22,POMORSKIE,MARLENA,KOBIETA,7
22,POMORSKIE,KALINA,KOBIETA,7
22,POMORSKIE,KAJA,KOBIETA,7
22,POMORSKIE,JULITA,KOBIETA,7
22,POMORSKIE,FELICJA,KOBIETA,7
22,POMORSKIE,ERYKA,KOBIETA,7
22,POMORSKIE,DANIELA,KOBIETA,7
22,POMORSKIE,CELINA,KOBIETA,7
22,POMORSKIE,BRYGIDA,KOBIETA,7
22,POMORSKIE,ADRIANA,KOBIETA,7
22,POMORSKIE,PAULA,KOBIETA,6
22,POMORSKIE,LUIZA,KOBIETA,6
22,POMORSKIE,LUDWIKA,KOBIETA,6
22,POMORSKIE,LEOKADIA,KOBIETA,6
22,POMORSKIE,FRANCISZKA,KOBIETA,6
22,POMORSKIE,FILOMENA,KOBIETA,6
22,POMORSKIE,EMMA,KOBIETA,6
22,POMORSKIE,CECYLIA,KOBIETA,6
22,POMORSKIE,BIANKA,KOBIETA,6
22,POMORSKIE,APOLONIA,KOBIETA,6
22,POMORSKIE,ADELA,KOBIETA,6
22,POMORSKIE,WŁADYSŁAWA,KOBIETA,5
22,POMORSKIE,WALENTYNA,KOBIETA,5
22,POMORSKIE,VICTORIA,KOBIETA,5
22,POMORSKIE,OKTAWIA,KOBIETA,5
22,POMORSKIE,MAGDA,KOBIETA,5
22,POMORSKIE,JULIANNA,KOBIETA,5
22,POMORSKIE,JÓZEFA,KOBIETA,5
22,POMORSKIE,INGA,KOBIETA,5
22,POMORSKIE,HIACYNTA,KOBIETA,5
22,POMORSKIE,GERTRUDA,KOBIETA,5
22,POMORSKIE,GENOWEFA,KOBIETA,5
22,POMORSKIE,ŻANETA,KOBIETA,4
22,POMORSKIE,SOFIA,KOBIETA,4
22,POMORSKIE,ROKSANA,KOBIETA,4
22,POMORSKIE,MELANIA,KOBIETA,4
22,POMORSKIE,MARIKA,KOBIETA,4
22,POMORSKIE,MALWINA,KOBIETA,4
22,POMORSKIE,LIWIA,KOBIETA,4
22,POMORSKIE,LEA,KOBIETA,4
22,POMORSKIE,KARINA,KOBIETA,4
22,POMORSKIE,IRMINA,KOBIETA,4
22,POMORSKIE,IDA,KOBIETA,4
22,POMORSKIE,HONORATA,KOBIETA,4
22,POMORSKIE,HENRYKA,KOBIETA,4
22,POMORSKIE,ESTERA,KOBIETA,4
22,POMORSKIE,AMANDA,KOBIETA,4
22,POMORSKIE,WALERIA,KOBIETA,3
22,POMORSKIE,OLIMPIA,KOBIETA,3
22,POMORSKIE,NOEMI,KOBIETA,3
22,POMORSKIE,NADZIEJA,KOBIETA,3
22,POMORSKIE,MIECZYSŁAWA,KOBIETA,3
22,POMORSKIE,KONSTANCJA,KOBIETA,3
22,POMORSKIE,KIRA,KOBIETA,3
22,POMORSKIE,KAZIMIERA,KOBIETA,3
22,POMORSKIE,IZABELLA,KOBIETA,3
22,POMORSKIE,IRMA,KOBIETA,3
22,POMORSKIE,INA,KOBIETA,3
22,POMORSKIE,ILONA,KOBIETA,3
22,POMORSKIE,EUGENIA,KOBIETA,3
22,POMORSKIE,DOBRAWA,KOBIETA,3
22,POMORSKIE,AURORA,KOBIETA,3
22,POMORSKIE,ZOJA,KOBIETA,2
22,POMORSKIE,ZOE,KOBIETA,2
22,POMORSKIE,TOLA,KOBIETA,2
22,POMORSKIE,STELLA,KOBIETA,2
22,POMORSKIE,OTYLIA,KOBIETA,2
22,POMORSKIE,OLIVIA,KOBIETA,2
22,POMORSKIE,NEL,KOBIETA,2
22,POMORSKIE,MIRA,KOBIETA,2
22,POMORSKIE,MELISSA,KOBIETA,2
22,POMORSKIE,MARIE,KOBIETA,2
22,POMORSKIE,MARCJANNA,KOBIETA,2
22,POMORSKIE,LUDOMIRA,KOBIETA,2
22,POMORSKIE,LUDMIŁA,KOBIETA,2
22,POMORSKIE,LUBA,KOBIETA,2
22,POMORSKIE,LETYCJA,KOBIETA,2
22,POMORSKIE,KRZYSZTOFA,KOBIETA,2
22,POMORSKIE,KLEMENTYNA,KOBIETA,2
22,POMORSKIE,JUDYTA,KOBIETA,2
22,POMORSKIE,JAGNA,KOBIETA,2
22,POMORSKIE,INKA,KOBIETA,2
22,POMORSKIE,HANKA,KOBIETA,2
22,POMORSKIE,FLORENTYNA,KOBIETA,2
22,POMORSKIE,ELWIRA,KOBIETA,2
22,POMORSKIE,ELENA,KOBIETA,2
22,POMORSKIE,DAGMARA,KOBIETA,2
22,POMORSKIE,CZESŁAWA,KOBIETA,2
22,POMORSKIE,CIRILLA,KOBIETA,2
22,POMORSKIE,CARMEN,KOBIETA,2
22,POMORSKIE,BOGUSŁAWA,KOBIETA,2
22,POMORSKIE,BALBINA,KOBIETA,2
22,POMORSKIE,ANETTA,KOBIETA,2
22,POMORSKIE,ANDŻELIKA,KOBIETA,2
22,POMORSKIE,ADELAJDA,KOBIETA,2
24,ŚLĄSKIE,MARIA,KOBIETA,1360
24,ŚLĄSKIE,ANNA,KOBIETA,1224
24,ŚLĄSKIE,MAGDALENA,KOBIETA,536
24,ŚLĄSKIE,ZOFIA,KOBIETA,430
24,ŚLĄSKIE,KATARZYNA,KOBIETA,430
24,ŚLĄSKIE,BARBARA,KOBIETA,359
24,ŚLĄSKIE,WIKTORIA,KOBIETA,356
